Temperature ( K ),vapor pressure ( kPa ),Uncertainty,Phase,Quality,Source,Set Label,,,,,,,,,,,,,,
381.93,302.5,11.64625,Liquid-Gas,Experimental,NIST,Authors: Chen, G.;Wang, Q.;Ma, Z.-M.;Yan, X.-H.;Han, S.-J. Title: Phase equilibria at superatmospheric pressures for systems containing halohydrocarbon, aromatic hydrocarbon, and alcohol Citation: J. Chem. Eng. Data,1995,40, 361-6,,,,
383.112372,313.89,0.21,Liquid-Gas,Experimental,NIST,Authors: Ambrose, D.;Sprake, C. H. S.;Townsend, R. Title: Thermodynamic Properties of Organic Oxygen Compounds XXXVII. Vapor Pressures of Methanol, Ethanol, Pentan-1-ol, and Octan-1-ol from the Normal Boiling Temperature to the Critical Temperature Citation: J. Chem. Thermodyn.,1975,7,185,,,,,
384.237444433,294.890406,9.18388,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
391.62067,405.3,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Manczinger, J.;Radnai, G.;Tettamanti, K. Title: Vapor-liquid equilibrium of the ethanol - dioxane system a novel apparatus for measuring vapor-liquid equilibriums under pressure Citation: Period. Polytech., Chem. Eng.,1969,13, 189-205,,,,,,,
392.571666672,413.38656,12.73959,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
393,433.1,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Jin, S.;Sun, J.;Jin, S. Title: Measurement and correlation of saturated vapor pressure for p-aminophenol-ethanol /water mixed solvent system Citation: Petrochem. Technol. Appl. (China),2011,29, 513-515,,,,,,,,
394.07168332,444.9037,40.7044,Liquid-Gas,Experimental,NIST,Authors: Ure, A. Title: New Experimental Researches on som of the leading Doctrines of Caloric; particularily on the Relation between the Elasticity, Temperature and latent Heat of different Vapours; and on thermometric Adm Citation: Philos. Mag.,1818,53,38,,,,,,,,,
395.350111133,469.353,14.41924,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
396.62805,486.519,14.93736,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
399.795944483,525.4523,16.0853,Liquid-Gas,Experimental,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
403.2,585,7,Liquid-Gas,Experimental - Rejected,NIST,Authors: Machida, H.;Matsumura, K.;Horizoe, H. Title: High pressure vapor-liquid equilibria measurements and modeling of butane/ethanol system and isobutane/ethanol system Citation: Fluid Phase Equilib.,2014,375, 176-180,,,,,,,,
405.53,600,7.5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Apolinario, J. C.;Rodriguez-Henriquez, J. J.;Castillo, V. D.;Estupinan, E. J. Title: Isobaric VLE at 0.6 MPa for binary systems isobutyl acetate + ethanol, + 1-propanol or + 2-propanol Citation: Fluid Phase Equilib.,2012,331, 12-17,,,,,
413.719002457,767.47,1.54,Liquid-Gas,Experimental,NIST,Authors: Sauermann, P.;Holzapfel, K.;Oprzynski, J.;Kohler, F.;Poot, W.;De Loos, T. W. Title: The p.rho.T properties of ethanol + hexane Citation: Fluid Phase Equilib.,1995,112, 249-72,,,,,
414.05,750,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
416.15,800,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
417.365513305,911,46,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
419.25,860,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
420.45,890,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
422.25,930,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
423.55,960,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
424.95,1000,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
427.65,1070,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
428.85,1100,10,Liquid-Gas,Experimental - Rejected,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
433.112685,1253.9,4.6,Liquid-Gas,Experimental,NIST,Authors: Niesen, V.;Palavra, A.;Kidnay, A. J.;Yesavage, V. F. Title: An apparatus for vapor-liquid equilibrium at elevated temperatures and pressures and selected results for the water-ethanol and methanol-ethanol systems Citation: Fluid Phase Equilib.,1986,31,283,,,,,,,
441.55,1500,10,Liquid-Gas,Experimental,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
442.261619591,1621,81,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
443.090985,1519.9,70.927,Liquid-Gas,Experimental - Rejected,NIST,Authors: Tsiklis, D. S.;Kofman, A. N. Title: Phase and Volume Relations in the Ethylene-Ethyl Alcohol System Citation: Zh. Fiz. Khim.,1961,35, 1120-4,,,,,,,,,
443.141,1590,10,Liquid-Gas,Experimental,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
448.860766813,1741,88,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
463.09898,2330.5,111.458,Liquid-Gas,Experimental - Rejected,NIST,Authors: Tsiklis, D. S.;Kofman, A. N. Title: Phase and Volume Relations in the Ethylene-Ethyl Alcohol System Citation: Zh. Fiz. Khim.,1961,35, 1120-4,,,,,,,,,
468.76012,2715.2,5.55,Liquid-Gas,Experimental,NIST,Authors: Ambrose, D.;Sprake, C. H. S.;Townsend, R. Title: Thermodynamic Properties of Organic Oxygen Compounds XXXVII. Vapor Pressures of Methanol, Ethanol, Pentan-1-ol, and Octan-1-ol from the Normal Boiling Temperature to the Critical Temperature Citation: J. Chem. Thermodyn.,1975,7,185,,,,,
470.368051287,2757.907,1.067,Liquid-Gas,Experimental - Rejected,NIST,Authors: McCracken, P. G.;Storvick, T. S.;Smith, J. M. Title: Phase Behavior from Enthalpy Measurements. Oentane-Ethyl Alcohol and n-Pentane-Ethyl Alcohol Systems Citation: J. Chem. Eng. Data,1960,5, 130-2,,,,,,,,
473.10298,2634.5,131.722,Liquid-Gas,Experimental - Rejected,NIST,Authors: Tsiklis, D. S.;Kofman, A. N. Title: Phase and Volume Relations in the Ethylene-Ethyl Alcohol System Citation: Zh. Fiz. Khim.,1961,35, 1120-4,,,,,,,,,
475.350579572,3038,152,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
481.24030469,3380,170,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
482.573439742,3447.3965,1.2532,Liquid-Gas,Experimental - Rejected,NIST,Authors: McCracken, P. G.;Storvick, T. S.;Smith, J. M. Title: Phase Behavior from Enthalpy Measurements. Oentane-Ethyl Alcohol and n-Pentane-Ethyl Alcohol Systems Citation: J. Chem. Eng. Data,1960,5, 130-2,,,,,,,,
486.621317761,3740,187,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
491.686823045,4067,204,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
493.056794036,4136.8731,1.5199,Liquid-Gas,Experimental - Rejected,NIST,Authors: McCracken, P. G.;Storvick, T. S.;Smith, J. M. Title: Phase Behavior from Enthalpy Measurements. Oentane-Ethyl Alcohol and n-Pentane-Ethyl Alcohol Systems Citation: J. Chem. Eng. Data,1960,5, 130-2,,,,,,,,
493.06668617,4279.248,43.7297,Liquid-Gas,Experimental - Rejected,NIST,Authors: Young, S. Title: The Internal Heat of Vaporization constants of thirty pure substances Citation: Sci. Proc. R. Dublin Soc.,1910,12, 374-443,,,,,,,,,,
493.11098,4154.3,202.65,Liquid-Gas,Experimental - Rejected,NIST,Authors: Tsiklis, D. S.;Kofman, A. N. Title: Phase and Volume Relations in the Ethylene-Ethyl Alcohol System Citation: Zh. Fiz. Khim.,1961,35, 1120-4,,,,,,,,,
493.161,4340,10,Liquid-Gas,Experimental,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
496.328319235,4400,219,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
496.819826555,4420,220,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
501.201395856,4826.3631,1.8398,Liquid-Gas,Experimental - Rejected,NIST,Authors: McCracken, P. G.;Storvick, T. S.;Smith, J. M. Title: Phase Behavior from Enthalpy Measurements. Oentane-Ethyl Alcohol and n-Pentane-Ethyl Alcohol Systems Citation: J. Chem. Eng. Data,1960,5, 130-2,,,,,,,,
501.407760119,4732,236,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
505.054394689,5006,250,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
508.15,5576,18,Liquid-Gas,Experimental,NIST,Authors: Seo, J.;Lee, S.;Kim, H. Title: Measurement and Correlation of Vapor-Liquid Equilibria for the Ethanol + n-Heptane System near the Critical Region Citation: J. Chem. Eng. Data,2002,47, 974-7,,,,,,,,
509.702229518,5373,271,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mousa, A. H. N. Title: Critical properties, heat of vaporization and vapour pressure of ethanol from 20 kpa to the critical point Citation: J. Chem. Eng. Jpn.,1987,20,635,,,,,,,,,
511.59061009,5855,18,Liquid-Gas,Experimental,NIST,Authors: Deak, A.;Victorov, A. I.;De Loos, T. W. Title: High pressure VLE in alkanol + alkane mixtures. Experimental results for n- butane + ethanol, + 1-propanol, + 1-butanol systems and calculations with three EOS methods Citation: Fluid Phase Equilib.,1995,107, 277-301,,,,,,
512.018016545,6066.701,61.86158,Liquid-Gas,Experimental,NIST,Authors: Young, S. Title: The Internal Heat of Vaporization constants of thirty pure substances Citation: Sci. Proc. R. Dublin Soc.,1910,12, 374-443,,,,,,,,,,
513.168,6116,5,Liquid-Gas,Experimental,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
514.57447051,6170,50,Liquid-Gas,Experimental,NIST,Authors: Lydersen, A. L.;Tsochev, V. Title: Critical temperatures and pressures and high temperature vapour pressures of seven alcohols Citation: Chem. Eng. Technol.,1990,13, 125-30,,,,,,,,,
514.57447051,6292,150,Liquid-Gas,Experimental,NIST,Authors: Sajotschewsky, W. Title: Vapor Pressures of Saturated Vapors at High Temperatures. Citation: Beibl. Ann. Phys.,1879,3, 741-3,,,,,,,,,,
514.57447051,6131,15,Liquid-Gas,Experimental,NIST,Authors: Skaates, J. M.;Kay, W. B. Title: The Phase Relations of Binary Systems that Form Azeotropes: N-Alkyl Alcohol-Benzene Systems: Methanol Through N-Butanol Citation: Chem. Eng. Sci.,1964,19, 431-44,,,,,,,,,
514.57447051,6120,10,Liquid-Gas,Experimental,NIST,Authors: Soo, C.-B.;Theveneau, P.;Christophe, C.;Ramjugernath, D.;Richon, D. Title: Determination of critical properties of pure and multi-component  mixtures using a  dynamic synthetic  apparatus Citation: J. Supercrit. Fluids,2010,55, 545-553,,,,,,
514.57447051,12057.674809,6000,Liquid-Gas,Experimental - Rejected,NIST,Authors: De Latour, C. Citation: Ann. Chim. Phys.,1822,21, 178-82,,,,,,,,,,
514.57447051,6586.125,455.9625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Hannay, J. B.;Hogarth, J. Title: On the solubility oj solids in gases Citation: Proc. R. Soc. (London),1880,30,178,,,,,,,,,
514.57447051,6796,658.6125,Liquid-Gas,Experimental - Rejected,NIST,Authors: Hannay, J. B. Title: On the limit of the liquid state Citation: Proc. R. Soc. (London),1882,33,294,,,,,,,,,,
514.57447051,6535.4625,405.3,Liquid-Gas,Experimental - Rejected,NIST,Authors: Hannay, J. B. Title: On the solubility of solids in gases. II Citation: Proc. R. Soc. (London),1880,30, 484-9,,,,,,,,,,
515.318645,6335,5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
517.239221,6549,5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
518.36956,6685,5,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kalafati, D. D.;Rasskazov, D. S.;Petrov, E. K. Title: Experimental study of PVT-dependence of ethyl alcohol Citation: Teploenergetika,1967, , 77-81,,,,,,,,
